retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,63,fd936e08523108cce3d4e5cad96ac44e,isLocatedIn_0,0.00133422281521014,3109,2,11701,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,64,0e130e8d7ce688bed8486873119c5527,isLocatedIn_1,0.000333555703802535,3109,2,1105,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,65,1bd631344fdd5577e0ce375c98acdddf,wordnet_hospital_103540595,0.007671781187458306,3109,2,5471,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,66,1b6162637f6f4057683f53a36019fd9a,wordnet_company_108058098,0.6507671781187458,3109,2,27271,3,0.000011
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,67,f37081d23311ca160c166477b69e0c44,wordnet_company_108058098,0.1324216144096064,3109,2,5634,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,68,20da0a670ff0696efa7dedbdcba51efc,graduatedFrom_0,0.07505003335557038,3109,2,2012757,52,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,69,4cf61b5cc8cfbef31b7a76db151ec2d9,playsFor_1,0.011007338225483656,3109,2,213953,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,70,49bbca3e991f54aef1121aca5d525696,wordnet_company_108058098,0.2541694462975317,3109,2,13103,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,71,da0ee83ca8417ce6ba9be1224a08e367,graduatedFrom_0,0.025350233488992662,3109,2,127303,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,72,09e95c2cc00d8cb26364e7c9e70c20af,wasBornIn_0,0.0020013342228152103,3109,2,11679,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,73,4bb2fda554bb232ac10ca6d6c2311de8,graduatedFrom_1,0.008005336891260841,3109,2,362,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,74,df0629f1ae94f01df58d3e836c73b9ae,graduatedFrom_1,0.00600400266844563,3109,2,522,3,4e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,75,00ec98ce4bcece5da54aba01bd4b9ce4,graduatedFrom_0,0.07505003335557038,3109,2,160991,3,9e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,76,9aa5c57a8c615d553c16f4e310374b75,graduatedFrom_0,0.050700466977985324,3109,2,29046,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,77,5bd282a42f0ed92b834c638b0bdac22f,wordnet_university_108286569,0.06370913942628419,3109,2,17681,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,78,cd73b983397a3d836d16c53ea03fe840,created_0,0.1447631754503002,3109,2,347514,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,79,aa470592dc6ad51de9c2939dbee2411c,created_0,0.1447631754503002,3109,2,119542,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,80,3b149de1c20b63aa40b0fb219106effd,worksAt_0,0.04769846564376251,3109,2,6806,3,7e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,81,ef7715bf5d2db25b8be25e07cf98e364,created_0,0.1447631754503002,3109,2,118338,3,8e-6
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,82,3b44403a1d2e0e78aec11d0e2679db1b,graduatedFrom_0,0.007004669779853236,3109,2,417,3,0.000024
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,83,d03d95938d5f30a761657bd2765bf55a,isLocatedIn_1,0.0010006671114076052,3109,2,24342,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,84,a1210e19b071c44e222d85400f3c5329,created_0,0.0010006671114076052,3109,2,606,3,0.000011
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,85,012899ad123231512d88d54b295ebc72,graduatedFrom_1,0.00600400266844563,3109,2,203,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,86,3b3cace29b74d1519ea42d41191bb327,graduatedFrom_0,0.01000667111407605,3109,2,528,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,87,f8958aa8c2cad7dfd71cdaecb31e80aa,graduatedFrom_1,0.008005336891260841,3109,2,399,3,0.00001
minhash,wordnet_full,company_employees-yadl-depleted,col_to_embed,first,200,88,2ef8f5054b4581b0a42b347c9472517d,playsFor_0,0.013675783855903937,3109,2,206652,3,0.00001
