retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,0,c062a7e5a2e705f061ca408befe3fb64,c_6_addrstr,0.01040582726326743,14850,3,508,75,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,1,7b7845ee6ccf484618e114a50076df8c,c_6_school,0.0023649607416516886,14850,3,2205,24,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,2,d308c0e36ef24ff4f870b7408015f04d,c_21_superintendentfirstname,0.007567874373285403,14850,3,8463,75,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,3,a6e43d2f446b2c2f580d19231fc2e649,c_1_geographic_name,0.005108315201967647,14850,3,1303,36,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,4,320275966b10f6e983bfb82fc3f5d75e,c_4_county,0.005202913631633715,14850,3,781,27,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,5,53edc1f9a6627af61fce083665b73b8b,c_7_city,0.008703055529278214,14850,3,50000,20,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,6,962a56e76ea9329a013c3fd412ec1cd8,c_5_school,0.002270362311985621,14850,3,50000,110,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,7,06c8edb923d3ed45ea075b53490bca4c,c_38_superintendentfirstname,0.007189480654621133,14850,3,7590,71,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,8,7ef0e2577992b3e6dd5c95e87d3012f9,c_8_rp_lst_nm,0.07653012959984865,14850,3,50000,22,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,9,51a298b09b186038a89eea11f488bebc,c_39_sitestreetaddresscity,0.031028284930470156,14850,3,6075,70,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,10,dd5b2385c93fb0567ce4b9b306babc93,c_1_column_2,0.012770788004919119,14850,3,9964,5,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,11,62edeea0a9c49977cb79ed9d873258b1,c_7_school,0.002270362311985621,14850,3,6490,111,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,12,15dbcf9097cf2004c8a084970c21300e,c_12_schoolname,0.002270362311985621,14850,3,3090,25,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,13,eb5a1f4e3c1823041373e3d61423ddef,c_26_EMPCITY,0.1418976444991013,14850,3,122647,52,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,14,d495fe298cd3f7f737b38fd0e84a57e4,c_1_column_2,0.013149181723583389,14850,3,3559,5,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,15,2f679b305ae3099ea4fa7693a5fa4e71,c_0_column_1,0.007000283795288998,14850,3,680,1,5e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,16,9e6d26203561112c7fb7acfec9442be5,c_28_cemailingaddresscity,0.016460126761895753,14850,3,9846,75,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,17,c47f7e1068399de2a86d8125e38e5d8c,c_5_multiple,0.002081165452653486,14850,3,3203,31,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,18,fd5cc5b9e3babb1e6770bc0295c24bdc,c_2_column_3,0.002081165452653486,14850,3,50001,31,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,19,72540b946fbd2099b9f5ba31ade69dca,c_44_sitemailingaddresscity,0.02469019014284363,14850,3,4009,73,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,20,8f68aa69a94b8e61dd44c437bdbb8474,c_46_sitecontactlastname,0.025919969728502506,14850,3,4091,58,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,21,90f2370b94d059f5523bd98c8491b443,c_3_column_4,0.0018919685933213508,14850,3,924,44,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,22,0184cb19d1a94b7b5023040b63955332,c_2_county,0.0017027717339892158,14850,3,50000,24,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,23,c0de7a3fba5268b5dd3ee938880aa078,c_34_sitestreetaddresscity,0.022514426260524075,14850,3,8655,86,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,24,3e28e176f250e79d4e2fbd46cfef3870,c_9_schoolname,0.00037839371866427016,14850,3,50000,24,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,25,ce9e70f30c2f5ad3a58fe2f2bdb6e68a,c_4_ws_name,0.003121748178980229,14850,3,22842,31,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,26,217a252f0783c95b893ad50687b87513,c_2_donor_s_city_of_residence,0.011257213130262038,14850,3,1000,12,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,27,034c54a11785917adb806c03cf1e30d6,c_51_sitecontactlastname,0.04001513574874657,14850,3,12894,71,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,28,e34237b6a25c467aa0ab915c512e090f,c_3_middlename,0.06319175101693311,14850,3,50000,12,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,29,b715b55a5cddef91895df49e04d6a870,c_5_county,0.002081165452653486,14850,3,50000,28,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,30,dff1a5b87c0cf1c8b0b74524feb3660a,c_7_school,0.0021757638823195536,14850,3,9572,24,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,31,7bfa5cfddc42f0dbf302d255b4f1e38e,c_18_employee_mailing_city,0.028757922618484533,14850,3,50000,98,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,32,6b4610666b5797b24f7dc27db75c9a02,c_3_column_4,0.005202913631633715,14850,3,68,22,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,33,3b3b5b7c286ebcaa1202e8242b9ac552,c_1_column_2,0.0025541576009838235,14850,3,95,9,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,34,25ed6186cc553ebcbfd2cf3a35bb4744,c_0_column_1,0.005202913631633715,14850,3,69,6,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,35,6d61e2d68be426eba15ae0ec1cef5144,c_1_county,0.012676189575253051,14850,3,5567,6,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,36,79385d474726fc69166929164d5874bb,c_43_sitecontactlastname,0.04985337243401759,14850,3,9153,64,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,37,df65125e1b6ddc51b7b3a7495c5a283a,c_6_countyname,0.007567874373285403,14850,3,4036,20,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,38,56f02c1ec25cc7dce375d6c953ef6218,c_1_geographic_unit,0.0005675905779964053,14850,3,1000,8,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,39,f149e07fe34e043f220d908dbe22fea2,c_73_facility_city,0.0030271497493141613,14850,3,50000,123,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,40,79bf65f46623453bac31fa702730b11b,c_3_county,0.002081165452653486,14850,3,2539,47,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,41,c47f7e1068399de2a86d8125e38e5d8c,c_12_eagle_creek_elementary,0.002270362311985621,14850,3,3203,31,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,42,647a11fefcd312033fabd0181408b283,c_8_project_county,0.010216630403935294,14850,3,2903,22,5e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,43,b9ca65bb4487ae23eb16fd56dce98ddf,c_3_countyname,0.002081165452653486,14850,3,1936,52,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,44,05a7bc891d2e186767afc3479a098321,c_1_column_2,0.0005675905779964053,14850,3,539,6,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,45,88bcdba7fbc4e0038d8b4143fcd09b49,c_2_county,0.002081165452653486,14850,3,3234,15,5e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,46,5dd47414aa9d18ecd0b0c557c6ce0270,c_3_county,0.002081165452653486,14850,3,4224,11,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,47,19120cfbb15dbfe68cfe42ef70bab11c,c_50_primaryauthorizedreprese_2,0.005486708920631918,14850,3,5165,81,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,48,6acaaf083be86d7ed180a4083a333113,c_6_schoolname,0.0023649607416516886,14850,3,2060,53,6e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,49,d6c7e72162bdc0dccf85c993e0803801,c_1_Last Name,0.16923659067259483,14850,3,94277,47,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,50,9e309ddbe48460a45ed227ac9f81df9b,c_7_school,0.0017973701636552833,14850,3,7195,22,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,51,0495183fe1ef51a7c3b98a4b36d87363,c_20_sitestreetaddresscity,0.03036609592280768,14850,3,5712,24,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,52,db19b922442cdaf7af7ae4a6da4658f1,c_5_primary_st,0.0037839371866427015,14850,3,156,14,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,53,c9561aa9921a7974a46e753877d91dc7,c_7_county,0.002081165452653486,14850,3,39,11,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,54,158436c967910dc994b4f0e730cf9c1e,c_12_schoolname,0.002270362311985621,14850,3,15947,31,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,55,90f2370b94d059f5523bd98c8491b443,c_5_column_6,0.0017973701636552833,14850,3,924,44,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,56,2cbb06af4259e332ab3de533873b49e4,c_1_column_2,0.012770788004919119,14850,3,50001,9,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,57,de67512bcce5b98deb9704169cb161fd,c_28_cemailingaddresscity,0.009081449247942484,14850,3,4987,70,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,58,4ebe880fa2fed66bc269787c38464962,c_53_facility_city,0.004162330905306972,14850,3,50000,103,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,59,319aa776bcfdf257a7e336ac7a015106,c_0_county_name,0.002081165452653486,14850,3,39,13,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,60,2429d9224fdc1deaf4a586bececc2f67,c_8_city,0.02081165452653486,14850,3,281,12,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,61,f149e07fe34e043f220d908dbe22fea2,c_18_employee_mailing_city,0.01305458329391732,14850,3,50000,123,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,62,a7225351f0fbafff09e07e7655c37051,c_5_street_name,0.00690568536562293,14850,3,402,19,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,63,1db53eee4690af6fd3ff728cfd774a6f,c_3_county,0.0019865670229874182,14850,3,1149,66,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,64,84bc3ea747ca3f65bf0e2b6d05d3efea,c_3_county,0.002081165452653486,14850,3,50000,110,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,65,09828ec8b2698e405c565a762d52cdf8,c_12_city,0.008608457099612147,14850,3,3528,38,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,66,19120cfbb15dbfe68cfe42ef70bab11c,c_29_cemailingaddresscity,0.010689622552265632,14850,3,5165,81,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,67,7ff7c33c4d4d86d2db768714511dbdcf,c_4_district_name,0.01617633147289755,14850,3,50000,14,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,68,a901033fb0a456a6a784424c15f194ca,c_1_county,0.012770788004919119,14850,3,9963,5,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,69,e1845ec8071a885b53204c24dfd1c338,c_3_school,0.0023649607416516886,14850,3,6284,56,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,70,6be8cbba9c247b089870a0fce338afad,"c_1_NAME,LOCATION",0.0064326932172925925,14850,3,1743,116,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,71,5deb3052946fd37246f756b3706e2976,c_1_city,0.01882508750354744,14850,3,2139,9,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,72,87fd8b78fe64cb506cc3f3663a25da1e,c_1_county,0.007473275943619336,14850,3,184,10,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,73,424a9d362a72eb8e45740792e40b14af,c_3_county,0.002081165452653486,14850,3,22920,11,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,74,eff0a9cf3c84c8b29d2e3a635abfe8aa,c_5_school,0.002270362311985621,14850,3,50000,110,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,75,51a298b09b186038a89eea11f488bebc,c_13_cestreetaddresscity,0.014284362879576198,14850,3,6075,70,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,76,e9c149d7a98c6e5239ecf9ccadcd16d6,c_12_neighborhood,0.0014189764449910132,14850,3,50000,16,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,77,de67512bcce5b98deb9704169cb161fd,c_49_sitecontactfirstname,0.012203197426922713,14850,3,4987,70,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,78,bab5c15be85f52958ee299b3aaf8dd57,c_26_column_27,0.005202913631633715,14850,3,6054,34,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,79,5aa973be3297fe50465adfda03f63e11,c_4_hu_12_name,0.0038785356163087694,14850,3,2490,7,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,80,7b0b74e91e5846344b6806255ffc16cd,c_28_childnutdirlastname,0.021379245104531264,14850,3,8503,75,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,81,84627b3b26201d1410f9a556a7afad4c,c_3_schoolname,0.0023649607416516886,14850,3,2191,11,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,82,112cb6bd6ce47904cc994d87f6a8fa6d,c_11_county,0.012581591145586983,14850,3,50000,20,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,83,9bbb59a01687186dd96eb1a42d874f1d,c_12_locationcountyname,0.005108315201967647,14850,3,28454,60,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,84,c1e247307b3a1ed6a9f4e26c9fe46b42,c_17_city,0.03537981269510926,14850,3,50000,44,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,85,2ab0d27ea7a3712e4facf78fb95c3de9,c_2_column_3,0.002081165452653486,14850,3,713,52,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,86,a87b13dfde6e423c71da96521ddf72f4,c_1_nffirstname,0.004256929334973039,14850,3,486,11,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,87,49ff5c58d8fb2b1847e35ded935a3a68,c_5_event_county,0.0021757638823195536,14850,3,246,16,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,88,b8a04afec465a7233c6d6691789bf0a7,c_15_from_st,0.001229779585658878,14850,3,120,27,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,89,cbb2b1a42f1abc12dd76a2d7e2c1b582,c_48_sitesupervisorfirstname,0.0180683000662189,14850,3,4613,73,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,90,4428b33f20b367941fc43348ca968f20,c_42_sitecontactfirstname,0.02081165452653486,14850,3,9548,64,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,91,a495a21a5f8f103606b4e4a76e775df9,c_3_schoolname,0.002270362311985621,14850,3,2176,11,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,92,84627b3b26201d1410f9a556a7afad4c,c_4_countyname,0.002081165452653486,14850,3,2191,11,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,93,6ee768ff598544cdbb4e856a380cb026,c_0_geographic_unit,0.0005675905779964053,14850,3,560,5,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,94,5e36436d27af994403c9c6afd8adee8c,c_3_county,0.002081165452653486,14850,3,1977,109,0.000012
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,95,c1e247307b3a1ed6a9f4e26c9fe46b42,c_12_contractname,0.010595024122599566,14850,3,50000,44,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,96,795a73822c220988f8390cbdabda5466,c_0_geographic_unit,0.00009459842966606754,14850,3,1000,8,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,97,609199d9c4879e3e8785ce1d1bb4b4e7,c_12_school_nam,0.0061488979282943905,14850,3,500,18,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,98,ee794341807edb8595b60c67524fe099,c_3_county,0.002081165452653486,14850,3,17007,11,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,99,b375de3793a32a2cd4247cf30ea3ce0e,c_28_cemailingaddresscity,0.007189480654621133,14850,3,2537,80,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,100,ed243b5797e69e615eab801810d3a2e2,c_7_column_8,0.0019865670229874182,14850,3,7482,22,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,101,72540b946fbd2099b9f5ba31ade69dca,c_17_cemailingaddresscity,0.013716772301579794,14850,3,4009,73,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,102,8917d47b3a31efc419f07624f68dbbdb,c_2_column_3,0.002081165452653486,14850,3,19719,43,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,103,741773518cefeecb99c55f57b4b7d703,c_3_county,0.0019865670229874182,14850,3,29541,22,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,104,745124bcb62082c7b60a42aafbf51cd2,c_3_county,0.002081165452653486,14850,3,1524,214,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,105,e7ceea48d2741624e1944a0ca35aecb9,c_1_county,0.005202913631633715,14850,3,68,21,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,106,e3fae02ad663e5b1f19ea4cacc3588bc,c_1_county,0.009838236685271024,14850,3,1463,6,5e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,107,25208f926b9ec0aaafa95d9276190bbf,c_27_primaryauthorizedreprese_1,0.004067732475640904,14850,3,4713,73,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,108,11243076c9ccd706ffacb56a13f3ff07,c_13_mail_city,0.0956390123923943,14850,3,50000,32,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,109,2f0ed6ac9c707e88363ea83b77d6e884,c_3_county,0.0017973701636552833,14850,3,50000,25,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,110,0f963c71f07990379aae5e86d9434041,c_3_county,0.002081165452653486,14850,3,1639,14,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,111,913bf65fd314e9e4db7a827dc71dd501,c_33_sitestreetaddresscity,0.03925834831141803,14850,3,9416,70,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,112,8cbf5d9b0f8654276639ec7b8d6b31e8,c_33_sitename,0.001229779585658878,14850,3,3778,80,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,113,b15e06384c9def6753c507a97f1210da,c_1_county,0.005202913631633715,14850,3,470,22,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,114,7eb076ac93e786dd0ce092486b34ac9c,c_3_county,0.002081165452653486,14850,3,295,23,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,115,943cbb7f6a5049f553e0b57c1e6f7753,c_6_street_name,0.02204143411219374,14850,3,2332,16,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,116,00a0ef6b167dd4c4084f68eb7b4f921a,c_1_last_name,0.0064326932172925925,14850,3,291,6,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,117,0e18f7bf8edd42cc42bdd0578ee1e59e,c_16_middlename,0.006621890076624728,14850,3,10384,42,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,118,0e66f695ccb6590fa5b350acd80e3f54,c_22_sitecity,0.06744868035190615,14850,3,5564,32,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,119,a052655a9f3f1ce7d461a0d80f6050c4,c_7_school,0.002459559171317756,14850,3,2649,45,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,120,f149e07fe34e043f220d908dbe22fea2,c_14_employer_physical_city,0.03774477343676095,14850,3,50000,123,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,121,c09c9b6eb9c43efae2f79b672f7a9586,c_12_schoolname,0.00037839371866427016,14850,3,50000,27,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,122,c21519868f2f4fed89a8933acfe6a678,c_1_county,0.00964903982593889,14850,3,1376,5,4e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,123,b23562f551144d50c5ab5ccb15a2b68d,c_7_school,0.002270362311985621,14850,3,6565,111,7e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,124,0a1aba06880a215749a4cce4e6bbba56,c_22_sitestreetaddresscity,0.056002270362311986,14850,3,10761,26,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,125,a97d2c7ebf3f694fd88bda3febe42b6c,c_0_county,0.005108315201967647,14850,3,621,9,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,126,f379dfc6e0dd7b80ed4b72ca5bbae69b,c_25_cemailingcity,0.006621890076624728,14850,3,1221,40,8e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,127,aa2628621996a1a84e576b38ca256fd8,c_18_employee_mailing_city,0.03481222211711286,14850,3,50000,98,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,128,c271b9faa02414f738e06c2e20ee8abf,c_5_column_6,0.002081165452653486,14850,3,23436,29,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,129,68be4c98cf436970a6fb387b3f4d9af9,c_5_county,0.005202913631633715,14850,3,884,12,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,130,f50a5eec8fef6b1990108039f119d546,c_1_name,0.05127234887900861,14850,3,41696,11,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,131,e1bf5f35d84e5cace3528b781c73c2fa,c_10_brand,0.019771071800208116,14850,3,50000,27,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,132,d42a147a3a6bc02d82118156707a0b8f,c_3_county,0.002081165452653486,14850,3,50000,15,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,133,00f02b1eaa9eb54c4d46107324e06546,c_3_county_served,0.005202913631633715,14850,3,4061,23,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,134,24a2cf0bbbbfd6ff1d1560a39116e103,c_3_column_4,0.005202913631633715,14850,3,50001,23,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,135,c580ac657e735f85b5a89f8eb9ec038c,c_0_county,0.005202913631633715,14850,3,67,10,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,136,963e3c42217783b63116d2013fed77f2,c_2_school_district,0.00577050420963012,14850,3,2630,11,0.000016
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,137,8fb27a967904b43e9e0d7aa2c534708e,c_5_county,0.002081165452653486,14850,3,50000,28,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,138,f4fdbf85ea188ef72b805414ad9ab6fe,c_22_cestreetaddresscity,0.015703339324567214,14850,3,9983,74,0.000011
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,139,19cf61c9369c452b9ca1925fa7bee02e,c_3__fromst,0.0061488979282943905,14850,3,1257,14,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,140,158436c967910dc994b4f0e730cf9c1e,c_5_county,0.002081165452653486,14850,3,15947,31,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,141,5bf76b8719734cf14236091f536a66b5,c_1_county,0.009554441396272822,14850,3,1429,5,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,142,64b57f83f8c5f0bfbbd5b2f2b7913a16,c_7_column_8,0.013527575442247659,14850,3,50001,16,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,143,cd91a6b72cf57e8a1d3316e595fbfcbd,c_1_county,0.00841926024028001,14850,3,1017,5,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,144,4428b33f20b367941fc43348ca968f20,c_33_sitestreetaddresscity,0.03774477343676095,14850,3,9548,64,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,145,cf191354c77040e02caa6de57c768a42,c_7_column_8,0.0017973701636552833,14850,3,28105,23,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,146,86bafcdc9cc42c3f746d0d7721b15f9c,c_2_Q1_2,0.017784504777220697,14850,3,1564,315,9e-6
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,147,6ad523bb3a82e0d4fb4277ec995aaeaf,c_3_county,0.002081165452653486,14850,3,7323,216,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,148,8e321d8f2a8554da85c862512c2bfe06,c_1_column_2,0.06423233374325986,14850,3,22166,10,0.00001
minhash,open_data_us,us_accidents_2021-depleted-open_data_County,County,first,200,149,aea5f4c21ef66f9e4b8400288e430045,c_3_county,0.002081165452653486,14850,3,25476,23,0.00001
