retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,39,131ad7f854d5633bcabcf9e5cbb1fc32,graduatedFrom,0.01067378252168112,3109,2,748,19,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,40,1fb4b69ef5587f655d8c227d6d56612e,owns,0.00066711140760507,3109,2,305,12,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,41,0633c0d5b5e27b6b411a5177d3ab0f06,graduatedFrom,0.0063375583722481655,3109,2,1498,28,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,42,bfb66cf72332648cf4fe19130c2bdd04,isLocatedIn,0.00066711140760507,3109,2,4060,12,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,43,5237d4844eaeb7dcb601c6a3270e564f,graduatedFrom,0.003669112741827885,3109,2,1550,25,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,44,79bbf0041f9836247beb550f6cd02957,worksAt,0.013008672448298866,3109,2,1269,29,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,45,225343839dbc1c59fd7655a1140d8d7a,wordnet_publisher_108062623,0.00066711140760507,3109,2,716,5,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,46,8f3e5132d369246af35d14d4487e3090,graduatedFrom,0.03702468312208139,3109,2,15143,27,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,47,536592ea439e3ef3a5bbf9d9fc591085,wordnet_airline_102690081,0.02068045363575717,3109,2,5975,13,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,48,6af58e35d2d1e87dcb0ede0957568e1a,isLocatedIn,0.001667778519012675,3109,2,16207,9,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,49,49aa0e8c12299843496b9c98d13ea884,graduatedFrom,0.0400266844563042,3109,2,21633,27,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,50,d66c53f199f3e110f4ae9e3c241f1786,wordnet_state_108168978,0.00133422281521014,3109,2,414,13,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,51,8d7b553b883b381797753e936aafb998,graduatedFrom,0.07638425617078053,3109,2,2584975,42,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,52,fb76ee3b2140040d7c00bb4ea57ed275,isLocatedIn,0.001667778519012675,3109,2,31558,13,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,53,5e1d6c74dd876a7b7e34356dea76c46e,isLocatedIn,0.00066711140760507,3109,2,4060,12,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,54,7fca9025ae00fd244f02ffe792408d08,graduatedFrom,0.050700466977985324,3109,2,74043,38,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,55,a523a83a1ab03e0376fa4e7097184991,owns,0.000333555703802535,3109,2,305,11,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,56,9096b197f042f98a6725901357a84828,isLocatedIn,0.00266844563042028,3109,2,66737,11,0.000013
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,57,80ae428bb7253c888402e59315f0c658,graduatedFrom,0.0133422281521014,3109,2,1269,27,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,58,2e47d03a8289992ab8827e6fb4d66d60,isLocatedIn,0.00133422281521014,3109,2,16207,9,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,59,2ef1fe02c91408dfe124e8047ad0b70a,wordnet_company_108058098,0.7785190126751167,3109,2,142703,16,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,60,3282e29b01f8f49f0f752a2a7ba27fe1,wordnet_law_firm_108064039,0.005670446964643095,3109,2,411,5,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,61,5299d11e85148f1e406193a8fe047222,wasBornIn,0.0020013342228152103,3109,2,15656,33,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,62,ad471e10d9ba3799ddff46b2badf18ca,graduatedFrom,0.017011340893929285,3109,2,2281,22,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,63,fc56e6fe1d881207e6757b9e7a2be304,playsFor,0.00066711140760507,3109,2,84079,33,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,64,18b4c2fea65653b60eb9ad9fe6b5ae47,worksAt,0.10873915943962642,3109,2,2582932,42,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,65,235c416fa9b55783d71c51340c13edec,graduatedFrom,0.01000667111407605,3109,2,2537,23,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,66,18b4c2fea65653b60eb9ad9fe6b5ae47,graduatedFrom,0.07538358905937291,3109,2,2582932,42,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,67,52c4cc48919e984f8da686a24d2b0e86,happenedIn,0.00266844563042028,3109,2,27839,9,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,68,7d0ec7699784bdfc2ebe8b8862fcb92a,isLocatedIn,0.0020013342228152103,3109,2,45084,12,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,69,e4eebb6900a62aff3233dadb62bff6e9,graduatedFrom,0.0010006671114076052,3109,2,720,19,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,70,24fd0373b384b0932696a4ce9778102a,graduatedFrom,0.005003335557038025,3109,2,2410,24,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,71,3799f886c6fa5d69ee472b039d417281,isLocatedIn,0.0020013342228152103,3109,2,39770,7,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,72,dc085dcd3087c7cfdae4a8b8639d0f0a,wasBornIn,0.0010006671114076052,3109,2,23165,29,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,73,6120837e12f1d464bfc889587db2bec1,graduatedFrom,0.016344229486324215,3109,2,2281,24,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,74,0870f3124a6a24a02d897d61f269ad9e,graduatedFrom,0.027351567711807873,3109,2,169021,37,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,75,1d5f7a9d52856e5bfeeb2fa0dc11ac7f,graduatedFrom,0.00733822548365577,3109,2,1121,24,3e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,76,ad3f43cf279d0c3ac5a192cc1ccacc84,isLocatedIn,0.001667778519012675,3109,2,23153,9,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,77,98c4acd74163ceea56f7142ffd9520db,isLocatedIn,0.00133422281521014,3109,2,53472,15,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,78,683dd07410dff19ce1546a190c8737b6,graduatedFrom,0.005670446964643095,3109,2,594,22,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,79,5697ded6b2d2d5eee7ab75a204537c43,graduatedFrom,0.001667778519012675,3109,2,720,19,4e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,80,e1f8c7b228568b294db8093949f2ea51,wordnet_company_108058098,0.61974649766511,3109,2,55729,5,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,81,18b4c2fea65653b60eb9ad9fe6b5ae47,playsFor,0.01801200800533689,3109,2,2582932,42,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,82,2b2fe3c7831a3687a1e6ec0ecda16287,isLocatedIn,0.001667778519012675,3109,2,16207,7,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,83,fb9563d620b7de0a356ec74b7790e090,graduatedFrom,0.015010006671114077,3109,2,1814,28,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,84,693a28d1237fadfcdae23ff9797dc86f,wordnet_university_108286569,0.0790527018012008,3109,2,45084,13,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,85,9526369c268af00ecd4b70648875b42b,graduatedFrom,0.0400266844563042,3109,2,21633,28,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,86,1a9de5fae985f608e06cc5667f0dea45,wordnet_company_108058098,0.614743162108072,3109,2,55729,6,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,87,58c46da62168d911931143b6ec557460,playsFor,0.00066711140760507,3109,2,120113,33,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,88,0efffd9b848e45be376257e6c24074cc,graduatedFrom,0.0023348899266177454,3109,2,1085,25,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,89,69f1de60b6ca9ee50ef92fe46ac91fec,graduatedFrom,0.00733822548365577,3109,2,2141,27,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,90,e71d155b514652906b9866e7431b570a,wordnet_company_108058098,0.695130086724483,3109,2,99844,15,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,91,43bbbca0a3c9911d42e8ade8252267fa,graduatedFrom,0.07204803202134756,3109,2,197566,41,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,92,2296fced4fc179b5f2a7eac97ec6fd0b,graduatedFrom,0.07638425617078053,3109,2,3692900,43,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,93,4ece7ebc169c4f93d8912ec854a496a6,wordnet_state_108168978,0.0010006671114076052,3109,2,414,12,0.000011
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,94,f3daaa6ea698c2ae404f4626fc8df0f3,wordnet_state_108168978,0.00133422281521014,3109,2,592,12,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,95,dbc7095ae8fa95b55e45ee0297994a25,graduatedFrom,0.007004669779853236,3109,2,1498,27,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,96,d6c13bf9282d62c51abe52612f0642e2,graduatedFrom,0.013675783855903937,3109,2,6472,28,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,97,261777076c715cd729b343d9284be6c8,graduatedFrom,0.05470313542361575,3109,2,120113,33,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,98,1b3f8a7982a35fe89c9f6310c3def686,graduatedFrom,0.00867244829886591,3109,2,2537,23,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,99,1c6c1824fd9e57ce9e64cdb386adf0f0,isLocatedIn,0.001667778519012675,3109,2,31558,13,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,100,d63b074d7a778053b221ec83365ab659,worksAt,0.0133422281521014,3109,2,1269,28,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,101,266925aec6c57daf36d8657f015de111,wordnet_law_firm_108064039,0.007004669779853236,3109,2,782,10,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,102,3be67cfc2f7ba3899a7d9b3eff8b3ef8,isLocatedIn,0.00066711140760507,3109,2,4060,12,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,103,b8a77c04f99b9c3fb5524ed44cf0b3a6,wasBornIn,0.0020013342228152103,3109,2,15656,34,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,104,2a0c875ee6027422d2b2d02e436ce66a,graduatedFrom,0.03669112741827885,3109,2,15143,29,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,105,e920a8155ccbca36783b13fe2d99981d,wordnet_airline_102690081,0.015343562374916611,3109,2,1821,4,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,106,aa34097e62daf3df005666877e256e2d,isAffiliatedTo,0.0010006671114076052,3109,2,2671,19,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,107,714f35b6f12baca251364e4b2c45e437,graduatedFrom,0.007004669779853236,3109,2,849,22,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,108,8f9d4d4f88c4dbfea4d0903985ef6090,graduatedFrom,0.014009339559706471,3109,2,6472,28,4e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,109,cfb3b5d46b7702d9f4b1485fcec025e2,graduatedFrom,0.013675783855903937,3109,2,6472,30,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,110,7e1ccbbc6b1dfbf1716892129f2536fb,graduatedFrom,0.04903268845897265,3109,2,51830,38,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,111,3db7e2fec2ca6772d35bcfce079078d5,graduatedFrom,0.050700466977985324,3109,2,74043,37,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,112,f7c935d65dbc2201454cd55301d618c0,wasBornIn,0.0010006671114076052,3109,2,3582,26,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,113,52b3051c0cadcd7902d8d64bce0d273a,graduatedFrom,0.0400266844563042,3109,2,21633,29,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,114,5d7f29adc4c2f230e0f22bb917dcaf27,worksAt,0.0133422281521014,3109,2,1269,27,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,115,51cd10e4c0594d055e92d272187e786b,graduatedFrom,0.00733822548365577,3109,2,1498,28,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,116,0394d2e6960c22d217607ba6203d8530,wordnet_university_108286569,0.0723815877251501,3109,2,31558,14,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,117,38d7598cb894bc2db038bc583a803e6a,graduatedFrom,0.023682454969979987,3109,2,6917,29,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,118,8ed91097290914abb7a0af3b752751c6,graduatedFrom,0.005670446964643095,3109,2,594,22,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,119,58ba718eeb41645d4b7a72449bf7bce9,graduatedFrom,0.0010006671114076052,3109,2,363,23,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,120,7490a8482fca4054d62cb5834e41f233,wordnet_university_108286569,0.06470980653769179,3109,2,21086,4,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,121,0dc526fb0a0bb5604ca9f606376db064,wordnet_airline_102690081,0.0200133422281521,3109,2,5975,14,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,122,10a2ee1135393a568353c12af85ab5ab,playsFor,0.018345563709139426,3109,2,2584943,43,0.000017
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,123,6cfbd285a6dad21505e35119c6b157e2,graduatedFrom,0.01000667111407605,3109,2,2881,28,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,124,8ec06a83d6aec2e640f349c3b2e5d1f0,graduatedFrom,0.02068045363575717,3109,2,4841,28,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,125,e365d195778583373cf2a2d69af4786e,wasBornIn,0.0010006671114076052,3109,2,3582,26,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,126,2e3ed384139409c0dbe22a2323fc5f14,worksAt,0.013675783855903937,3109,2,1269,28,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,127,457e62bdaca400a4f82cef85b0e42909,happenedIn,0.0023348899266177454,3109,2,27839,7,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,128,f262606a6ce3eedb339740a92ad1d495,worksAt,0.015010006671114077,3109,2,1814,28,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,129,96cb4642cca90a61312eb473da7a1b9d,graduatedFrom,0.0020013342228152103,3109,2,258,18,5e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,130,9158abcfde4fbf192b2180e919f97fe1,worksAt,0.015010006671114077,3109,2,1814,27,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,131,0a8dd1e2fa6665484b4170da68105533,graduatedFrom,0.005003335557038025,3109,2,2410,25,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,132,261777076c715cd729b343d9284be6c8,worksAt,0.10807204803202135,3109,2,120113,33,0.00001
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,133,84c597071060a23d22c9a296014dba71,wasBornIn,0.0010006671114076052,3109,2,5118,27,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,134,ba02f4078ee15033a70278feadd97259,isAffiliatedTo,0.0010006671114076052,3109,2,2671,19,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,135,037a2ace67f0d39e8d9d75a5694f2712,owns,0.000333555703802535,3109,2,305,12,4e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,136,9c2af939751eb48b38925ca688156daa,wordnet_university_108286569,0.07204803202134756,3109,2,30124,4,8e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,137,879fc5f52e830e62018353962f1f3271,wasBornIn,0.0010006671114076052,3109,2,23165,31,0.000011
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,138,600ac0a1451288650ef95d12ff6330a4,isAffiliatedTo,0.00066711140760507,3109,2,2671,21,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,139,fd752d62d72c356a0cde26f8d7bb0ec3,isLocatedIn,0.001667778519012675,3109,2,16207,9,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,140,94a48422cd46b061b502a7582d0bf43f,playsFor,0.00066711140760507,3109,2,84079,33,9e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,141,497002ee722bf1cf9b4b1e29279c970d,graduatedFrom,0.022014676450967312,3109,2,8803,25,7e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,142,d1d2b8d01f8c22fb1c7fb7c26313409a,graduatedFrom,0.0020013342228152103,3109,2,369,18,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,143,241e52c4d1e6f7818642dd96e6e2b0eb,isLocatedIn,0.000333555703802535,3109,2,1678,10,6e-6
minhash,wordnet_vldb_10,company_employees-yadl-depleted,col_to_embed,first,200,144,7060508fc52fdebb4f1e584f14ea6c56,isLocatedIn,0.00266844563042028,3109,2,66737,10,9e-6
