retrieval_method,data_lake_version,table_name,query_column,aggregation,top_k,rank,cnd_table,cnd_column,containment,src_nrows,src_ncols,cnd_nrows,cnd_ncols,join_time
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,18,769761b95f1511fee13b94d8509cc8f6,subject,0.01067378252168112,3109,2,2885,2,5e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,19,1bac8d6188979ff399e78e1322a30e12,subject,0.01067378252168112,3109,2,2016273,2,9e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,20,47b113eb748994355dd72b94a004149b,subject,0.009006004002668445,3109,2,42611,2,5e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,21,75ea098e01b84c48fc2bd6b70d404e65,subject,0.00867244829886591,3109,2,1084027,2,8e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,22,6718868bd0dc6d153cbaeec8e41480dd,isLocatedIn,0.00867244829886591,3109,2,3289399,2,9e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,23,f91f14592479bb968a38237b91b12e1a,isLeaderOf,0.008338892595063376,3109,2,27516,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,24,3bc74dd1086c7babef1287cf1263e592,subject,0.007671781187458306,3109,2,233413,2,8e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,25,46e178e2436876037c603dd916f0f1be,diedIn,0.00733822548365577,3109,2,354917,2,9e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,26,d9255a643aa4106cbfad9c890cd9c9e1,wasBornIn,0.00733822548365577,3109,2,1115796,2,0.00001
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,27,d9255a643aa4106cbfad9c890cd9c9e1,subject,0.007004669779853236,3109,2,1115796,2,8e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,28,69c302e6a12ddf1862ef96fd5b054add,subject,0.005003335557038025,3109,2,54326,2,5e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,29,c5a549dd9557293126f8d17c89bacf13,subject,0.004002668445630421,3109,2,1569882,2,9e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,30,398fbe9e7d7cf7587b19fa16de7d3f27,subject,0.003669112741827885,3109,2,420000,2,0.00001
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,31,74ca3153e0861b2f84924018b92f50d5,happenedIn,0.00333555703802535,3109,2,45590,2,5e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,32,46e178e2436876037c603dd916f0f1be,subject,0.003002001334222815,3109,2,354917,2,0.000011
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,33,065961ade51321a2f5c34652c9804527,livesIn,0.0023348899266177454,3109,2,50643,2,8e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,34,69c302e6a12ddf1862ef96fd5b054add,participatedIn,0.0023348899266177454,3109,2,54326,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,35,39abd04a2d412b94ec0bf060e05945e4,subject,0.0020013342228152103,3109,2,53300,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,36,73e6cb4f3a0582b5d853f5e2da2a6e4c,subject,0.0020013342228152103,3109,2,81185,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,37,73e6cb4f3a0582b5d853f5e2da2a6e4c,isMarriedTo,0.0020013342228152103,3109,2,81185,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,38,579b951225c94f8ac4fd05ee1c4d55eb,subject,0.0020013342228152103,3109,2,223220,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,39,a53e3a3441246713b76c12a524a20744,subject,0.001667778519012675,3109,2,69628,2,6e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,40,6223735f12edbced850cf295f895bae1,subject,0.001667778519012675,3109,2,684,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,41,513c2bcd24d246b99bbb17cb3c76a8d4,subject,0.0010006671114076052,3109,2,142650,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,42,74f0f0cc6c14d426ed8676a5e5a37d1e,hasCapital,0.00066711140760507,3109,2,6810,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,43,5fa2d77b2bb966f37cf77232fcc2e1a4,subject,0.00066711140760507,3109,2,54553,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,44,03a6d2a8fc0e53d8ec743a82e13a5278,isPoliticianOf,0.000333555703802535,3109,2,47716,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,45,3811d6cb72281b1cbe7ebd11950d4467,subject,0.000333555703802535,3109,2,114807,2,7e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,46,74f0f0cc6c14d426ed8676a5e5a37d1e,subject,0.000333555703802535,3109,2,6810,2,4e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,47,712ea20afdae3a2f1fd9c31dbc43dc27,isInterestedIn,0.000333555703802535,3109,2,3160,2,3e-6
exact_matching,binary_update,company_employees-yadl-depleted,col_to_embed,first,200,48,a53e3a3441246713b76c12a524a20744,hasChild,0.000333555703802535,3109,2,69628,2,3e-6
